id,course_id,question_text,options,correct_answer,explanation,has_latex,difficulty_score,image_url,explanation_image_url
373,6,"When the temperature of a doped semiconductor is increased, its conductivity","{""A"": ""decreases."", ""B"": ""increases."", ""C"": ""does not change."", ""D"": ""increases or decreases depending on whether it is p- or n-type.""}",1,Increasing the temperature of any semiconductor creates more thermally generated electron-hole pairs. This increase in the total number of free charge carriers increases the material's conductivity.,False,1.44,,
374,6,The main characteristics of a Darlington Amplifier are,"{""A"": ""High input impedance, high output impedance and high current gain."", ""B"": ""Low input impedance, low output impedance and low voltage gain."", ""C"": ""High input impedance, low output impedance and high current gain."", ""D"": ""Low input impedance, low output impedance and high current gain.""}",2,"A Darlington pair connects two transistors in a way that creates a composite transistor with an extremely high current gain (β ≈ β₁*β₂) and very high input impedance, while maintaining the low output impedance characteristic of an emitter follower.",False,1.44,,
375,6,"The transconductance, $g_m$, of a JFET is computed at constant $V_{DS}$, by the following:","{""A"": ""$\\Delta I_D / \\Delta V_{GS}$"", ""B"": ""$\\Delta V_{GS} / \\Delta I_D$"", ""C"": ""$\\Delta V_{GS} * \\Delta I_D$"", ""D"": ""$\\Delta I_D / (\\Delta V_{GS} + \\Delta I_{DS})$""}",0,"Transconductance is the measure of how much the output current changes in response to a change in input voltage. For a JFET, this is specifically the change in drain current ($I_D$) divided by the change in gate-source voltage ($V_{GS}$).",True,1.2,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_08a4379a6f72_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_08a4379a6f72_e.png
376,6,The feedback factor beta at the frequency of oscillation of a Wien bridge oscillator is,"{""A"": ""3"", ""B"": ""1/3"", ""C"": ""1/29"", ""D"": ""-3/29""}",1,"The RC network in a Wien bridge oscillator provides zero phase shift at its resonant frequency, but it also has an attenuation of 1/3. Therefore, the feedback factor (β) is 1/3. For oscillation to occur, the amplifier's gain must be at least 3 to compensate.",False,1.8,,
377,6,"In an amplifier with negative feedback, the bandwidth is","{""A"": ""increased by a factor of beta"", ""B"": ""decreased by a factor of beta"", ""C"": ""increased by a factor of (1+Abeta)"", ""D"": ""not affected at all by the feedback where A = gain of the basic amplifier and beta = feedback factor""}",2,"The gain-bandwidth product of an amplifier is approximately constant. When negative feedback is applied, the gain (A) is reduced by a factor of (1+Aβ). To maintain the constant product, the bandwidth must increase by the same factor, (1+Aβ).",False,1.44,,
378,6,The ‘slew rate’ of an operational amplifier indicates,"{""A"": ""how fast its output current can change"", ""B"": ""how fast its output impedance can change"", ""C"": ""how fast its output power can change"", ""D"": ""how fast its output voltage can change when a step input signal is given.""}",3,"Slew rate is the maximum rate of change of the output voltage of an op-amp, typically measured in Volts per microsecond (V/μs). It limits the performance for large, fast-changing signals.",False,1.2,,
379,6,"In a clamping circuit, the peak-to peak voltage of the waveform being clamped is","{""A"": ""affected by the clamping"", ""B"": ""not affected by the clamping"", ""C"": ""determined by the clamping voltage value"", ""D"": ""determined by the ratio of rms voltage of the waveform and the clamping voltage""}",1,"A clamping circuit adds a DC offset to an AC signal, shifting the entire waveform up or down. It does not change the shape or the AC amplitude of the waveform, so the peak-to-peak voltage remains the same.",False,1.44,,
380,6,Regulation of a d.c. power supply is given by,"{""A"": ""product of no-load output voltage and full-load current"", ""B"": ""ratio of full-load output voltage and full-load current"", ""C"": ""change in output voltage from no-load to full-load"", ""D"": ""change in output impedance from no-load to full-load""}",2,Voltage regulation is a measure of a power supply's ability to maintain its output voltage under varying load conditions. It is calculated based on the difference between the no-load voltage and the full-load voltage.,False,1.2,,
381,6,A ‘literal’ in Boolean Algebra means,"{""A"": ""a variable in its uncomplemented form only"", ""B"": ""a variable ORed with its complement"", ""C"": ""a variable in its complemented form only"", ""D"": ""a variable in its complemented or uncomplemented form""}",3,"A literal is a single instance of a variable, either in its true form (e.g., A) or its complemented form (e.g., A').",False,1.0,,
382,6,"In an unclocked R-S flip-flop made of NOR gates, the forbidden input condition is","{""A"": ""R = 0, S = 0"", ""B"": ""R = 1, S = 0"", ""C"": ""R = 0, S = 1"", ""D"": ""R = 1, S = 1""}",3,"For an SR latch built with NOR gates, the S=1, R=1 input state is forbidden because it forces both Q and Q' outputs low, violating their complementary nature and leading to an indeterminate state upon removal of the inputs.",False,1.2,,
383,6,The current amplification factor in CE configuration is,"{""A"": ""alpha"", ""B"": ""beta + 1"", ""C"": ""1/beta"", ""D"": ""beta""}",3,"The current gain of a BJT in the common-emitter (CE) configuration is defined as the ratio of collector current to base current, which is denoted by the Greek letter beta (β).",False,1.0,,
384,6,A zener diode,"{""A"": ""Has a high forward voltage rating."", ""B"": ""Has a sharp breakdown at low reverse voltage."", ""C"": ""Is useful as an amplifier."", ""D"": ""Has a negative resistance.""}",1,"The key characteristic of a Zener diode is that it is engineered to have a very precise and sharp breakdown voltage when reverse biased. This allows it to maintain a nearly constant voltage over a range of reverse currents, making it ideal for voltage regulation.",False,1.2,,
385,6,The maximum possible collector circuit efficiency of an ideal class A power amplifier is,"{""A"": ""15%"", ""B"": ""25%"", ""C"": ""50%"", ""D"": ""75%""}",2,The theoretical maximum efficiency for a Class A amplifier is 25% for a simple series-fed load and 50% for a transformer-coupled load. The 50% value is generally considered the ideal maximum.,False,1.2,,
386,6,Negative feedback in an amplifier,"{""A"": ""Reduces the voltage gain."", ""B"": ""Increases the voltage gain."", ""C"": ""Does not affect the voltage gain."", ""D"": ""Converts the amplifier into an oscillator.""}",0,"Applying negative feedback involves subtracting a portion of the output signal from the input. This inherently reduces the overall gain of the amplifier but provides numerous benefits, such as improved stability and linearity.",False,1.44,,
387,6,"For generating 1 kHz signal, the most suitable circuit is","{""A"": ""Colpitts oscillator."", ""B"": ""Hartley oscillator."", ""C"": ""Tuned collector oscillator."", ""D"": ""Wien bridge oscillator.""}",3,"A 1 kHz signal is in the audio frequency range. The Wien bridge oscillator, which uses an RC network for its frequency-selective element, is ideal for generating low-distortion sine waves in this range. LC oscillators are better suited for higher radio frequencies.",False,2.4,,
388,6,The output stage of an op-amp is usually a,"{""A"": ""Complementary emitter follower."", ""B"": ""Transformer coupled class B amplifier."", ""C"": ""Class A power amplifier."", ""D"": ""Class B amplifier.""}",0,The output stage of an op-amp requires low output impedance and the ability to both source and sink current effectively. A complementary emitter follower (a Class AB push-pull configuration) achieves these goals with good efficiency.,False,1.5,,
389,6,"When a sinusoidal voltage wave is fed to a Schmitt trigger, the output will be","{""A"": ""triangular wave."", ""B"": ""asymmetric square wave."", ""C"": ""rectangular wave."", ""D"": ""trapezoidal wave.""}",2,"A Schmitt trigger is a comparator with hysteresis. It converts any analog input waveform into a digital, two-level output. As the input sine wave crosses the upper and lower trip points, the output snaps between its high and low states, producing a rectangular wave.",False,1.8,,
390,6,"If the peak value of the input voltage to a half wave rectifier is 28.28 volts and no filter is use, the maximum dc voltage across the load will be","{""A"": ""$20\\sqrt{2}V$."", ""B"": ""15 V."", ""C"": ""9 V."", ""D"": ""14.14 V.""}",2,"The 'maximum DC voltage' refers to the average ($V_{avg}$) value. For a half-wave rectifier, $V_{avg} = V_{peak} / \pi$. $V_{avg} = 28.28 V / \pi \approx 9.0 V$.",True,2.16,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_19ccf5f6450f_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_19ccf5f6450f_e.png
391,6,The logic gate which detects equality of two bits is,"{""A"": ""EX-OR"", ""B"": ""EX-NOR"", ""C"": ""NOR"", ""D"": ""NAND""}",1,"An Exclusive-NOR (XNOR) gate produces a HIGH output only when its inputs are equal (0,0 or 1,1). For this reason, it is also known as an equality detector or coincidence gate.",False,1.2,,
392,6,"The electron relaxation time of metal A is $2.7 \times 10^{-4}$ s, that of B is $1.35 \times 10^{-4}$ s. The ratio of resistivity of B to resistivity of A will be","{""A"": ""4."", ""B"": ""2.0."", ""C"": ""0.5."", ""D"": ""0.25.""}",1,"Resistivity (ρ) is inversely proportional to the relaxation time (τ), which is the average time between collisions for an electron. Therefore, $\rho_B / \rho_A = \tau_A / \tau_B = (2.7 \times 10^{-4}) / (1.35 \times 10^{-4}) = 2$.",True,2.16,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_9c1c23fcbdb4_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_9c1c23fcbdb4_e.png
393,6,The overall bandwidth of two identical voltage amplifiers connected in cascade will,"{""A"": ""Remain the same as that of a single stage."", ""B"": ""Be worse than that of a single stage."", ""C"": ""Be better than that of a single stage."", ""D"": ""Be better if stage gain is low and worse if stage gain is high.""}",1,"When identical amplifier stages are cascaded, the overall high-frequency cutoff point becomes lower than that of a single stage. This is because the gain of each stage starts to roll off, and the product of these rolling-off gains results in a faster overall rolloff. The bandwidth is reduced.",False,2.88,,
394,6,Field effect transistor has,"{""A"": ""large input impedance."", ""B"": ""large output impedance."", ""C"": ""large power gain."", ""D"": ""large voltage gain.""}",0,"A defining characteristic of FETs (both JFETs and MOSFETs) is their extremely high input impedance. This is due to the reverse-biased or insulated gate, which draws very little or no DC input current.",False,1.0,,
395,6,Which of the following parameters is used for distinguishing between a small signal and a large-signal amplifier?,"{""A"": ""Voltage gain"", ""B"": ""Frequency response"", ""C"": ""Harmonic Distortion"", ""D"": ""Input/output impedances""}",2,"Small-signal amplifiers operate over a small, linear portion of a device's characteristics. Large-signal (power) amplifiers drive the device over a much larger, often non-linear, range. This non-linearity is what causes harmonic distortion, a key performance metric for power amplifiers.",False,2.4,,
396,6,Which of the following is not an advantage of negative feedback in an amplifier?,"{""A"": ""Instability"", ""B"": ""Bandwidth"", ""C"": ""Overall gain"", ""D"": ""Distortion""}",2,"This question is poorly worded. Negative feedback improves bandwidth and reduces distortion. Instability is a potential problem to avoid. The one definite trade-off is that negative feedback *reduces* the overall gain, which is a disadvantage, not an advantage.",False,2.4,,
397,6,"If the feedback signal is returned to the input in series with the applied voltage, the input impedance ______.","{""A"": ""decreases"", ""B"": ""increases"", ""C"": ""does not change"", ""D"": ""becomes infinity""}",1,"A series feedback connection at the input introduces the feedback voltage in opposition to the input signal source, effectively 'bucking' the flow of input current. This makes the amplifier appear to have a higher input impedance to the source.",False,2.4,,
398,6,Most of linear ICs are based on the two transistor differential amplifier because of its,"{""A"": ""input voltage dependent linear transfer characteristic."", ""B"": ""High voltage gain."", ""C"": ""High input resistance."", ""D"": ""High CMRR""}",3,The differential amplifier's great strength is its ability to amplify the tiny difference between two input signals while strongly rejecting any noise or interference that is common to both inputs. This ability is quantified by the Common-Mode Rejection Ratio (CMRR).,False,1.8,,
399,6,A single phase diode bridge rectifier supplies a highly inductive load. The load current can be assumed to be ripple free. The ac supply side current waveform will be,"{""A"": ""sinusoidal"", ""B"": ""constant dc."", ""C"": ""square"", ""D"": ""triangular""}",2,"The highly inductive load smooths the DC current, making it constant. The bridge rectifier draws this constant current from the AC supply. It draws it in the positive direction during the positive half-cycle of the AC voltage and in the negative direction during the negative half-cycle, resulting in a square wave current waveform at the AC input.",False,2.88,,
400,6,Which of the following Boolean rules is correct?,"{""A"": ""A + 0 = 0"", ""B"": ""A + 1 = 1"", ""C"": ""A + $\\bar{A}$ = A.A"", ""D"": ""A + AB = $\\bar{A}$ + B""}",1,"According to the rules of Boolean algebra: (A) A + 0 = A. (C) A + A' = 1, while A.A = A. (D) A + AB = A. The only correct statement is (B), as anything ORed with a logic 1 results in a logic 1.",True,1.44,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_5d7b32077bd7_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_5d7b32077bd7_e.png
401,6,The most common semiconductor among the following substances is:,"{""A"": ""Germanium"", ""B"": ""Galena"", ""C"": ""Silicon"", ""D"": ""Copper""}",2,"Due to its excellent thermal properties, abundance, and well-established manufacturing processes, silicon is by far the most widely used semiconductor material in modern electronics.",False,1.0,,
402,6,GaAs is a(n):,"{""A"": ""Compound"", ""B"": ""Element"", ""C"": ""Conductor"", ""D"": ""Gas""}",0,Gallium Arsenide (GaAs) is a semiconductor material formed from the chemical combination of the element Gallium (Ga) and the element Arsenic (As).,False,1.0,,
403,6,Semiconductor is a material whose conductivity lies between good insulators and good,"{""A"": ""Compound"", ""B"": ""Filament"", ""C"": ""Conductors"", ""D"": ""Gas""}",2,The defining electrical property of a semiconductor is that its ability to conduct electricity falls between that of a conductor (which conducts easily) and an insulator (which resists conduction).,False,1.0,,
404,6,"Of the following, which material allows the lowest forward voltage drop in a diode?","{""A"": ""Selenium"", ""B"": ""Silicon"", ""C"": ""Copper"", ""D"": ""Germanium""}",3,"The forward voltage drop of a diode is related to its material's bandgap energy. Germanium has a lower bandgap than silicon, resulting in a lower forward voltage drop (typically ~0.3V for Germanium vs. ~0.7V for Silicon).",False,1.44,,
405,6,The purpose of doping is to:,"{""A"": ""Make the charge carriers move faster."", ""B"": ""Cause holes to flow."", ""C"": ""Give a semiconductor material certain properties."", ""D"": ""Protect devices from damage in case of transients.""}",2,"Doping is the intentional introduction of specific impurities into an intrinsic semiconductor to drastically alter its electrical properties, primarily its conductivity, by creating an abundance of either electrons (n-type) or holes (p-type).",False,1.2,,
406,6,A semiconductor material is made into N type by,"{""A"": ""Adding an acceptor impurity."", ""B"": ""Adding a donor impurity."", ""C"": ""Injecting electrons."", ""D"": ""Taking electrons away.""}",1,"An N-type semiconductor is created by doping with pentavalent impurities (donor atoms), which have five valence electrons. Four electrons form covalent bonds, leaving the fifth electron free to move, thus making electrons the majority carriers.",False,1.44,,
407,6,Which of the following does not result from adding an acceptor impurity?,"{""A"": ""The material becomes P type."", ""B"": ""Current flows mainly in the form of holes."", ""C"": ""Most of the carriers have positive electric charge."", ""D"": ""The substance has an electron surplus.""}",3,"Adding an acceptor impurity (a trivalent atom) to silicon creates a 'hole' in the covalent bond structure, as there is one missing electron. This creates a P-type material where holes are the majority carriers. It results in an electron *deficit*, not a surplus.",False,2.16,,
408,6,"In a P-type material, electrons are:","{""A"": ""Majority carriers"", ""B"": ""Minority carriers"", ""C"": ""Positively charged"", ""D"": ""Entirely absent""}",1,"In P-type material, holes are the intentionally created majority charge carriers. However, thermal energy still creates a small number of free electrons (electron-hole pairs). These thermally generated electrons are called minority carriers.",False,1.0,,
409,6,Holes flow from,"{""A"": ""Minus to plus."", ""B"": ""Plus to minus."", ""C"": ""P-type to N-type material."", ""D"": ""N-type to P-type material.""}",1,"Holes are treated as positive charge carriers. In an electric field, positive charges move from a higher potential (plus) to a lower potential (minus).",False,1.44,,
410,6,"When a P-N junction does not conduct, it is","{""A"": ""Reverse biased."", ""B"": ""Forward biased."", ""C"": ""Biased past the breaker voltage."", ""D"": ""In a state of avalanche effect.""}",0,"Applying a reverse bias voltage across a P-N junction widens the depletion region and creates a potential barrier that opposes the flow of majority carriers, thus preventing conduction (except for a tiny leakage current).",False,1.2,,
411,6,"If an electron has a charge of -1 unit, a hole has","{""A"": ""A charge of 1 unit."", ""B"": ""No charge."", ""C"": ""A charge of +1 unit."", ""D"": ""A charge that depends on the semiconductor type.""}",2,"A hole is the absence of an electron in a covalent bond. The absence of a negative charge creates a net positive charge at that location. Therefore, a hole is treated as having a positive charge equal in magnitude to the electron's charge.",False,1.2,,
412,6,The capacitance of a varactor varies with all of the following except:,"{""A"": ""The frequency."", ""B"": ""The width of the depletion region."", ""C"": ""The cross-sectional area of the junction."", ""D"": ""The type of semiconductor material.""}",0,"The capacitance of a reverse-biased junction is determined by its physical construction (area, material) and the width of the depletion region (which is controlled by the bias voltage). The capacitance itself is not a function of the frequency of the AC signal applied across it.",False,1.8,,
413,6,If the reverse bias exceeds the avalanche voltage in a P-N junction:,"{""A"": ""The junction will be destroyed."", ""B"": ""The junction will insulate; no current will flow."", ""C"": ""The junction will conduct current."", ""D"": ""The capacitance will become extremely high.""}",2,"Exceeding the avalanche (or breakdown) voltage causes a massive increase in the number of charge carriers, and the junction transitions from a high-resistance state to a low-resistance state, conducting a large reverse current.",False,1.44,,
414,6,Avalanche voltage is routinely exceeded when a P-N junction acts as a,"{""A"": ""Current rectifier"", ""B"": ""Variable resistor"", ""C"": ""Variable capacitor"", ""D"": ""Voltage regulator""}",3,Zener and avalanche diodes are specifically designed to operate in the reverse breakdown region. They use the stable voltage characteristic during breakdown to function as voltage regulators.,False,1.8,,
415,6,An unimportant factor concerning the frequency at which a P-N junction will work effectively is,"{""A"": ""The type of semiconductor material."", ""B"": ""The cross-sectional area of the junction."", ""C"": ""The reverse current."", ""D"": ""The capacitance with reverse bias.""}",2,The high-frequency capability of a diode is primarily limited by its junction capacitance and charge storage effects. The static reverse leakage current is a DC characteristic and has little bearing on how the diode responds to fast-changing AC signals.,False,2.4,,
416,6,"When a diode is forward-biased, the anode:","{""A"": ""Is negative relative to the cathode."", ""B"": ""Is positive relative to the cathode."", ""C"": ""Is at the same voltage as the cathode."", ""D"": ""Alternates between positive and negative relative to the cathode.""}",1,"To forward bias a diode and allow current to flow, the P-type anode must be at a more positive potential than the N-type cathode, overcoming the built-in barrier potential.",False,1.0,,
417,6,Zener voltage is also known as,"{""A"": ""Forward breakover voltage"", ""B"": ""Peak forward voltage"", ""C"": ""Avalanche voltage"", ""D"": ""Reverse bias""}",2,The term 'Zener voltage' refers to the specific reverse breakdown voltage of a Zener diode. This breakdown can be caused by two mechanisms: the Zener effect or the avalanche effect. The terms are often used interchangeably to refer to the reverse breakdown voltage.,False,1.44,,
418,6,The forward breakover voltage of a silicon diode is about:,"{""A"": ""About 0.3 V."", ""B"": ""About 0.6 V."", ""C"": ""About 1.0 V."", ""D"": ""Dependent on the method of manufacture.""}",1,The forward voltage at which a silicon diode begins to conduct significantly is approximately 0.6V to 0.7V. This is the voltage required to overcome the diode's internal barrier potential.,False,1.0,,
419,6,The capacitance of a varactor varies with,"{""A"": ""Forward voltage."", ""B"": ""Reverse voltage."", ""C"": ""Avalanche voltage."", ""D"": ""Forward breakover voltage.""}",1,"A varactor diode is used as a voltage-controlled capacitor. Its capacitance is determined by the width of its depletion region, which is controlled by the amount of reverse bias voltage applied across it.",False,1.2,,
420,6,Which of these diode types might be found in the oscillator circuit of a microwave radio transmitter?,"{""A"": ""A rectifier diode."", ""B"": ""A cat whisker."", ""C"": ""An IMPATT diode."", ""D"": ""None of the above.""}",2,"Diodes like IMPATT and Gunn diodes exhibit a negative resistance characteristic at microwave frequencies, which allows them to be used as the active device in oscillator circuits at these very high frequencies.",False,1.5,,
421,6,Coherent radiation is produced by a,"{""A"": ""Gunn diode"", ""B"": ""Varactor diode"", ""C"": ""Rectifier diode."", ""D"": ""Laser diode.""}",3,Coherent radiation means light in which all the waves are in phase. This is the defining characteristic of a LASER (Light Amplification by Stimulated Emission of Radiation). A laser diode is a semiconductor device that produces such light.,False,1.2,,
422,6,Emission of energy in an IRED is caused by,"{""A"": ""High-frequency radio waves."", ""B"": ""Rectification."", ""C"": ""Electron energy-level changes."", ""D"": ""None of the above.""}",2,"An IRED (Infrared Emitting Diode) works on the principle of electroluminescence. When the diode is forward biased, electrons from the conduction band recombine with holes in the valence band, releasing energy in the form of photons (in this case, infrared light).",False,1.44,,
423,6,"When a P-N junction is formed, diffusion current causes","{""A"": ""Mixing of current carriers."", ""B"": ""Forward biased."", ""C"": ""Reverse biased."", ""D"": ""Barrier potential.""}",3,"The initial diffusion of charge carriers across the newly formed junction creates the depletion region. This region of fixed ions establishes an electric field and an associated potential difference, known as the barrier potential, which then opposes further diffusion.",False,2.16,,
424,6,Electronic components which are made of semiconductor materials are often called,"{""A"": ""Solid-state"", ""B"": ""Silicon"", ""C"": ""Germanium"", ""D"": ""Intrinsic""}",0,"This term distinguishes modern semiconductor devices from older vacuum tube technology, as the charge carriers in semiconductors move through a solid material.",False,1.0,,
425,6,The process of adding impurities to a pure semiconductor is called,"{""A"": ""Mixing"", ""B"": ""Diffusing"", ""C"": ""Doping"", ""D"": ""Refining""}",2,Doping is the specific term for the controlled introduction of impurities into an intrinsic semiconductor crystal to change its electrical properties.,False,1.0,,
426,6,The depletion region of a semiconductor is due to,"{""A"": ""Reverse biasing"", ""B"": ""Forward biasing"", ""C"": ""Crystal doping"", ""D"": ""Migration of mobile charge carriers""}",3,"The depletion region is formed immediately upon creation of the P-N junction due to the diffusion (migration) of electrons and holes across the boundary, leaving behind fixed ions.",False,1.44,,
427,6,The maximum number of electrons the M-shell contains is,"{""A"": ""32"", ""B"": ""8"", ""C"": ""18"", ""D"": ""50""}",2,"The maximum number of electrons in a given electron shell (n) is determined by the formula $2n^2$. For the M-shell, which is the third shell (n=3), the maximum is $2 * (3^2) = 18$.",False,1.5,,
428,6,Semiconductor materials have _____ bonds.,"{""A"": ""Ionic"", ""B"": ""mutual"", ""C"": ""covalent"", ""D"": ""metallic""}",2,"The atoms in a semiconductor crystal, like silicon, are held together by covalent bonds, where adjacent atoms share their valence electrons to achieve a stable configuration.",False,1.0,,
429,6,Junction breakdown occurs,"{""A"": ""Under high temperature conditions"", ""B"": ""With forward bias"", ""C"": ""Under reverse bias"", ""D"": ""Because of manufacturing defect""}",2,"Breakdown in a standard diode is a phenomenon that occurs when a sufficiently high reverse bias voltage is applied, causing a large reverse current to flow.",False,1.2,,
430,6,"When the reverse bias voltage of a varactor diode increases, its","{""A"": ""Capacitance decreases"", ""B"": ""Leakage current decreases"", ""C"": ""Negative resistance increases"", ""D"": ""Depletion zone decreases""}",0,"Increasing the reverse bias on a varactor widens its depletion region. Since the depletion region acts as the dielectric of a capacitor, increasing its width decreases the capacitance.",False,1.44,,
431,6,Zener diodes are used primarily as,"{""A"": ""Rectifiers"", ""B"": ""Voltage regulators"", ""C"": ""Oscillators"", ""D"": ""Amplifiers""}",1,The primary application of a Zener diode is to act as a voltage regulator by utilizing its stable reverse breakdown voltage characteristic.,False,1.2,,
432,6,"When used in a circuit, a zener diode is always","{""A"": ""Forward biased"", ""B"": ""Connected in series"", ""C"": ""Troubled by overheating"", ""D"": ""Reversed biased""}",3,"To function as a voltage regulator, a Zener diode must be operated in its reverse breakdown region, which requires it to be reverse biased in the circuit.",False,1.2,,
433,6,Which of the following is not a diode specification?,"{""A"": ""Maximum voltage ratings."", ""B"": ""Maximum current ratings."", ""C"": ""Junction Temperature"", ""D"": ""Maximum Recovery torque""}",3,"Voltage, current, and temperature are fundamental electrical and thermal specifications for a diode. Torque is a mechanical parameter of rotational force and is not relevant to a diode.",False,1.0,,
434,6,Which of the following is not a diode application?,"{""A"": ""Frequency control"", ""B"": ""Energy emission"", ""C"": ""Amplitude limiting"", ""D"": ""Ratification""}",3,"Varactors are used for frequency control, LEDs for energy emission, and clippers for amplitude limiting. 'Ratification' is not an electronic term. Assuming it's a typo for 'Rectification,' then all others are valid applications, but as written, (D) is the correct answer.",False,1.2,,
435,6,"The a.c. resistance of the semiconductor diode whose characteristic is shown in the Table below at the point + 0.25 V. is (Table Data: at 0.20V, current is 4.0mA; at 0.25V, current is 30mA; at 0.30V, current is 200mA)","{""A"": ""0.51 Ohm"", ""B"": ""1.96 Ohm"", ""C"": ""0.008 Ohm"", ""D"": ""120 Ohm""}",1,"The AC resistance ($r_d$) is $\Delta V / \Delta I$. To approximate the resistance at 0.25V, we use the values surrounding it. A good approximation uses the interval just before the point: $r_d \approx (0.25V - 0.20V) / (30mA - 4mA) = 0.05V / 0.026A \approx 1.92\Omega$. This is closest to 1.96 Ohm.",True,2.16,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_d71347296010_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_d71347296010_e.png
436,6,"Two advantages of a germanium point contact diode over a silicon diode, when used as a demodulator are:","{""A"": ""It has a lower junction potential and less junction capacitance."", ""B"": ""It can carry more current and is less heat sensitive."", ""C"": ""It has a higher reverse breakdown voltage and a higher junction capacitance."", ""D"": ""It has a lower reverse breakdown voltage and a lower junction capacitance.""}",0,"For demodulating weak radio signals, a low forward turn-on voltage is critical, which Germanium (~0.3V) provides compared to Silicon (~0.7V). The very small physical junction of a point-contact diode results in extremely low junction capacitance, making it effective at high frequencies.",False,2.88,,
437,6,"For a NPN silicon bipolar transistor, which of the following statements is true?","{""A"": ""A thin area of the collector near to the base is heavily doped."", ""B"": ""A thin area of the emitter near to the base is heavily doped."", ""C"": ""The resistivity of the collector increases near to the base."", ""D"": ""A thin area of the collector near to the base is lightly doped.""}",1,"The fundamental design of a BJT requires a heavily doped emitter to efficiently inject charge carriers into the base. The base is lightly doped and very thin, and the collector is moderately doped.",False,1.2,,
438,6,The formula for the small signal current gain of a bipolar transistor in the common emitter mode is given by,"{""A"": ""$I_c/I_b$"", ""B"": ""$I_c/I_e$"", ""C"": ""$I_b/V_b$"", ""D"": ""$I_{ce}/V_{be}$""}",0,"The small-signal current gain (hfe or βac) is technically $\Delta I_c / \Delta I_b$. However, it is often approximated by the DC current gain, which is defined as $I_c/I_b$. This is the definition of beta, the current gain for the common-emitter configuration.",True,1.44,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_137d250571e6_q.png,https://adaptive-bot-assets-2021523152025.s3.eu-north-1.amazonaws.com/rendered-cache/basic_electronics_137d250571e6_e.png
439,6,The current gain of a bipolar transistor used in Common Collector (emitter follower) mode will be,"{""A"": ""About 50 to 100"", ""B"": ""About 50 to 800"", ""C"": ""1 (Unity)"", ""D"": ""Several thousand""}",1,"The current gain of a common-collector amplifier is γ = β + 1. Since β for a general-purpose transistor can easily be in the range of 50 to several hundred, a range of 50 to 800 for γ is very reasonable.",False,1.44,,
440,6,"In many cases, a PNP transistor can be replaced with an NPN device and the circuit will do the same thing, provided that","{""A"": ""The supply polarity is reversed."", ""B"": ""The collector and emitter leads are interchanged."", ""C"": ""The arrow is pointing inward."", ""D"": ""No! PNP device cannot be replaced with an NPN.""}",0,"NPN and PNP transistors are complementary. They function in the same way, but all the current directions and required voltage polarities are opposite. To swap one for the other, all power supply and biasing polarities must be inverted.",False,1.44,,
441,6,A bipolar transistor has,"{""A"": ""Three P-N junctions."", ""B"": ""Three semiconductor layers."", ""C"": ""Two N-type layers around a P-type layer."", ""D"": ""A low avalanche voltage.""}",1,"A bipolar transistor is constructed of three alternating layers of P-type and N-type semiconductor material (e.g., P-N-P or N-P-N), which form two P-N junctions.",False,1.0,,
442,6,"In the dual-diode model of an NPN transistor, the emitter corresponds to:","{""A"": ""The point where the cathodes are connected together."", ""B"": ""The point where the cathode of one diode is connected to the anode of the other."", ""C"": ""The point where the anodes are connected together."", ""D"": ""Either of the diode cathodes""}",3,An NPN transistor can be conceptually modeled as two diodes with their anodes (P-material) connected together to form the base. The emitter and collector (N-materials) are the two separate cathodes.,False,1.8,,
443,6,"With no signal input, a bipolar transistor would have the least Ic when:","{""A"": ""The emitter is grounded."", ""B"": ""The Emitter-Base junction is forward biased."", ""C"": ""The Emitter-Base junction is reverse biased."", ""D"": ""The Emitter-Base current is high.""}",2,"The collector current (Ic) is at its minimum (nearly zero) when the transistor is in the cutoff state. This is achieved when the base-emitter junction is not forward biased (i.e., it is zero or reverse biased), preventing base current from flowing.",False,1.44,,
444,6,"When a transistor is conducting as much as it possibly can, it is said to be","{""A"": ""In cutoff"", ""B"": ""In saturation"", ""C"": ""Forward biased"", ""D"": ""In avalanche""}",1,Saturation is the condition where an increase in base current no longer produces an increase in collector current because the collector current is limited by the external circuit (the power supply voltage and collector resistor).,False,1.2,,
